news_title,news_content,news_source,news_pubtime,news_url
Smokers face tighter rules as Japanese capital eyes smoke-free Olympics,"... places in\nTokyo smoke-free by the time it hosts the 2020 Summer Olympics... the parts of Tokyo that do\nnot meet the Olympic standards, as well...",reuters,2017-1-31,https://www.reuters.com/article/idUSL4N1FL0KN
Olympics-Germany's Bach announces he will run for IOC presidency,"... city for the 2020 Olympics with Madrid, Istanbul and Tokyo... the first official candidate to be the International Olympic Committee's...",reuters,2013-5-09,https://www.reuters.com/article/idUSL3N0DQ26O20130509
Olympics-All venues completed for Pyeongchang 2018 - Games chief,"... Olympics on the continent, with the Tokyo 2020 Summer Games and the 2022...) - Organisers of the 2018 Pyeongchang Winter Olympics have completed...",reuters,2017-10-23,https://www.reuters.com/article/idUSL8N1MY33P
Olympics-India names former gold medallist Bindra in task force,"...MUMBAI, Jan 30 (Reuters) - India's only individual Olympic gold... identify core medal prospects for the Tokyo Games in 2020 and nurture...",reuters,2017-1-30,https://www.reuters.com/article/idUSL4N1FK1M3
Olympics-Madrid mayor rules out bid for 2024 Games,... for the 2024 Olympic Games after the Spanish capital's dismal failure... Olympic Committee (IOC) members meeting in Buenos Aires eliminated Madrid...,reuters,2013-9-12,https://www.reuters.com/article/idUSL5N0H81AZ20130912
"Olympics-Surfing, canoe federations take stand-up paddle row to CAS","... sports to be included in the 2020 Tokyo Olympics. The ISA had... popularity.\nBoth federations, which are part of the Olympic Games...",reuters,2017-6-15,https://www.reuters.com/article/idUSL3N1JC3N3
Athletics-Hurdler Harper Nelson ends retirement to chase Olympic gold,"... is coming out of retirement to chase more Olympic gold, the 35-year... on Monday she was training for the 2020 Tokyo Games and hoped to win...",reuters,2019-11-04,https://www.reuters.com/article/idUSL3N27L15X
Athletics-Double Olympic shotput champion Adams to have second child,"... at the 2020 Olympics in Tokyo.\nIt was, however, due to her issues...WELLINGTON, Oct 14 (Reuters) - Two-time Olympic shotput champion...",reuters,2018-10-14,https://www.reuters.com/article/idUSL3N1WU045
Olympics-Japan return to hero's welcome after best winter medal haul,"...TOKYO, Feb 26 (Reuters) - Japan's Olympic team returned to a hero's... in Narita, east of Tokyo, waving placards and banners saying \""Thank you...",reuters,2018-2-26,https://www.reuters.com/article/idUSL4N1QG1I3
Nikkei hits 5-wk high on Olympics euphoria; strong GDP supports,"..., Sept 9 (Reuters) - The euphoria of Tokyo winning the\n2020 Olympics....\n    The economic impact of the Olympics win was estimated by the\nTokyo bid...",reuters,2013-9-08,https://www.reuters.com/article/idUSL3N0H503320130909
Olympics-Athens marathon champion Noguchi to return next month,"...TOKYO, Feb 22 (Reuters) - Japan's 2004 Olympic\nchampion Mizuki... Olympic title in\nBeijing in 2008.\nNoguchi has been stepping up her...",reuters,2012-2-22,https://www.reuters.com/article/idUSL4E8DM1YI20120222
Olympics-Brazil's Grupo Globo signs broadcast deal until 2032,"... Globo has signed a deal to show the Summer and Winter Olympics over all... broadcast platforms until 2032, the International Olympic Committee (IOC...",reuters,2015-12-10,https://www.reuters.com/article/idUSL1N13Z1N120151210
Olympics: Madrid 2020 bid better than previous efforts - IOC,"... Olympic Games is an improvement on their failed efforts to secure the 2012..., which is competing with Istanbul and Tokyo for the 2020 Games, has...",reuters,2013-3-21,https://www.reuters.com/article/idUSBRE92K0V820130321
Olympics-Games legacy blueprint crucial to convincing IOC - Coe,"...By Iain Rogers\nMADRID, March 5 (Reuters) - The ability of Tokyo... the Olympic Games and not just prove that they can will be the key...",reuters,2013-3-05,https://www.reuters.com/article/idUSL6N0BXBBH20130305
Olympics-IOC still concerned about Rio water pollution,"... not changed.\""\nBach also urged 2020 Olympic hosts Tokyo to settle... Olympic Comittee (IOC) is still concerned about the water pollution in Rio...",reuters,2015-6-08,https://www.reuters.com/article/idUSL3N0YU56520150608
Singapore swimmer Joseph Schooling eyes more Olympic glory,"... and planned to compete in two more events at the next Olympics in Tokyo.\nAfter... first Olympic gold medalist, swimmer Joseph Schooling, said on Tuesday he...",reuters,2016-8-16,https://www.reuters.com/article/idUSKCN10R184
Olympics-Coronavirus closures force softball players into TFH mode: training from home,"....\nOrganisers of the Tokyo Olympics, however, have said they are still planning... of practice fields because of coronavirus-related restrictions, Olympic...",reuters,2020-3-20,https://www.reuters.com/article/idUSL4N2BD0UR
INTERVIEW-Rowing-Ageless Karsten may seek eighth Olympic appearance in 2020,"... in Tokyo would be perfect career end\n* 46-year-old made Olympic debut... to compete at the Tokyo Olympics, it would be my eighth Olympic...",reuters,2018-8-01,https://www.reuters.com/article/idUSL5N1UR7UB
Japan Olympics Minister says reports of illegal funds 'completely groundless',"...By Elaine Lies\nTOKYO (Reuters) - Japan's Olympics minister said..., and also as outrage grows over ballooning costs for Tokyo's hosting...",reuters,2015-7-08,https://www.reuters.com/article/idUSKCN0PI0CH20150708
"UPDATE 4-As coronavirus looms over Olympics, Japan PM urges 2-week curbs on sports events","... Tokyo Olympics.\nAbe's call came as Tokyo's baseball league said it would..., one death each in Hokkaido and Tokyo\n* 'Large transmission risk...",reuters,2020-2-26,https://www.reuters.com/article/idUSL3N2AQ0BP
Nikkei drops on profit-taking in Olympics-related shares; NTT DoCoMo up,"...\n    * Many investors await U.S. jobs data, Olympics fate\n\n    By Tomo... Uetake\n    TOKYO, Sept 6 (Reuters) - Japan's Nikkei average fell on\nFriday...",reuters,2013-9-05,https://www.reuters.com/article/idUSL4N0H20CN20130906
Japan Inc against daylight savings for the 2020 Olympics: Reuters poll,"... Tokyo Olympics, a Reuters poll showed on Friday, citing the time....\nOrganizers of the Tokyo Olympics have floated the idea after...",reuters,2018-9-13,https://www.reuters.com/article/idUSKCN1LU02Y
UPDATE 1-Games-Olympic champ Schooling moving in 'right direction' for 2020,... with Tokyo Olympic preparation (Adds his second gold)\nBy Amlan Chakraborty... defending his 100m butterfly title at the 2020 Tokyo Olympics.\nThe Texas...,reuters,2018-8-23,https://www.reuters.com/article/idUSL3N1VE4ZM
UPDATE 1-EXCLUSIVE-Olympics-Pyeongchang Games could include events in Japan,... (Reuters) - Pyeongchang 2018 winter Olympics organisers and two... the Olympic movement said on Saturday.\nPyeongchang's preparations...,reuters,2014-12-06,https://www.reuters.com/article/idUSL3N0TQ07E20141206
"UPDATE 1-Olympics-Wrestling plays down reprimand, adds Hollywood glitz",...* Wrestling eyes Olympic return\n* Hollywood actor Baldwin backs bid... the sport back into the 2020 Olympics with support from American actor...,reuters,2013-9-06,https://www.reuters.com/article/idUSL4N0H234C20130906
Olympics: ANOC postpones presidential election amid farcical scenes,...By Jack Tarrant\nTOKYO (Reuters) - The Association of National Olympic... were politically motivated.\nSheikh Ahmad has stood down from two Olympic...,reuters,2018-11-28,https://www.reuters.com/article/idUSKCN1NX0A1
Surfing-Olympic surfing just not Wright for world title contender,... Tokyo Summer Games on Monday as the Olympic movement looks to engage... than a sport and would not be a good fit at the Olympics.\nSurfing...,reuters,2015-6-23,https://www.reuters.com/article/idUSL3N0Z91N220150623
Olympics: Surfing and canoe bodies in stand-up row over paddling,"... of five new sports to be included in the Tokyo 2020 Olympics, and Aguerre...-shoot of their own sport against a backdrop of possible Olympic...",reuters,2017-4-05,https://www.reuters.com/article/idUSKBN1771TL
British Olympic team set to have more women than men: BBC,...(Reuters) - Great Britain's team for Tokyo 2020 Olympic Games... men in the Great Britain team for Tokyo as we see the fruition of some...,reuters,2019-3-12,https://www.reuters.com/article/idUSKBN1QT0DK
Swimming-Olympic champion Adrian having treatment for testicular cancer,"... remained set on competing at next year's Tokyo Summer Olympics, which...Jan 25 (Reuters) - U.S. swimmer Nathan Adrian, a five times Olympic...",reuters,2019-1-25,https://www.reuters.com/article/idUSL8N1ZP3KP
"UPDATE 1-Olympics-Doha, Baku out of running for 2020 Games","...\nSummer Games is now a three-way battle between Istanbul, Madrid\nand Tokyo..., the International Olympic Committee (IOC) said on\nWednesday...",reuters,2012-5-23,https://www.reuters.com/article/idUSL4E8GN92S20120523
Olympics-Madrid delegation stunned by failure to land 2020 Games,... as host city for the 2020 summer Olympics.\nThere was a deathly hush... of the International Olympic Committee head-to-head vote that eliminated the Spanish...,reuters,2013-9-07,https://www.reuters.com/article/idUSL3N0H303K20130907
Olympics: Hokkaido's farmhorse jockeys dream torch relay can spur racing revival,... is set to grace Obihiro. The Olympic torch is to be carried down... of Japan before arriving in Tokyo for the Summer Games.  \nTetsuya Satou...,reuters,2020-3-17,https://www.reuters.com/article/idUSKBN2140BK
Japan soccer player Kawasumi confirms won't take part in torch relay,... confirmed she will not take part in the Tokyo Olympics torch relay...TOKYO (Reuters) -     Japanese soccer player Nahomi Kawasumi has...,reuters,2021-3-15,https://www.reuters.com/article/idUSKBN2B805A
FEATURE-Sport-Obstacle course racing scaling its way to Olympic inclusion,"....\nSkateboarding and sport climbing are on the Olympic programme for Tokyo 2020... the modern Olympics, but obstacle course racing (OCR) could be the next event...",reuters,2019-5-11,https://www.reuters.com/article/idUSL5N22K7BN
PREVIEW-Olympics-Gymnastics-Uchimura ready to unleash his powers,"..., Kohei\nUchimura was picked as one of Time magazine's 'Olympic Athletes... at their defences, however.\nAs at every Olympics in recent memory, in the women's...",reuters,2012-7-12,https://www.reuters.com/article/idUSL6E8I720S20120712
Olympics-Warnings on cost rises were ignored - Japan stadium designers,"... of the 2020 Summer Olympics in Tokyo, soared to $2.1 billion, nearly twice...\nTOKYO, July 28 (Reuters) - The firm of architects whose design for Japan's...",reuters,2015-7-28,https://www.reuters.com/article/idUSL3N10840H20150728
UPDATE 1-Japan mulls daylight savings proposal for 2020 Olympics - report,"... that the 2020 Tokyo Olympic Games can stage events during cooler hours...\nTOKYO, Aug 6 (Reuters) - Enduring a deadly heatwave this summer, Japan...",reuters,2018-8-06,https://www.reuters.com/article/idUSL4N1UX26P
Olympics-Cycling-Speed king Kenny just wants to walk the dogs,"... at the Olympic velodrome.\nThe 28-year-old, known as the Farnworth Flame... and keirin, taking him level on six Olympic titles with his mentor...",reuters,2016-8-17,https://www.reuters.com/article/idUSL3N1AY3NT
PREVIEW-Olympics-Taekwondo-Martial art mixes it up at Rio,"... for relevance at the Olympics continues at the Rio de Janeiro Games..., which made its Olympic debut at the 2000 Sydney Games, is assured of its...",reuters,2016-7-28,https://www.reuters.com/article/idUSL4N1AE1XF
UPDATE 1-Olympics-Coates stands firm despite criticism of AOC culture,"... Mission for Tokyo 2020 (writes through with Coates quotes, Chef de..., the long-serving President of the Australian Olympic Committee, refused...",reuters,2017-8-24,https://www.reuters.com/article/idUSL4N1LA1FF
Japan mulls daylight savings proposal for 2020 Olympics: report,"... time from next year, so that the 2020 Tokyo Olympic Games can stage..., most humid months.\nTokyo 2020 Olympics President Yoshiro Mori had...",reuters,2018-8-06,https://www.reuters.com/article/idUSKBN1KR02E
Obstacle course racing scaling its way to Olympic inclusion,".... \nSkateboarding and sport climbing are on the Olympic program for Tokyo 2020... the modern Olympics, but obstacle course racing (OCR) could be the next...",reuters,2019-5-11,https://www.reuters.com/article/idUSKCN1SH08F
"60% of Japan firms support Games this summer, poll shows","...TOKYO (Reuters) -     About 60% of Japanese companies say the Tokyo... Olympics should be held this summer, a poll of 100 firms showed...",reuters,2021-1-27,https://www.reuters.com/article/idUSKBN29X031
RPT-UPDATE 2-Athletics-American Ryan Crouser breaks shot put world record,"... hands aloft in triumph, his spot in the upcoming Tokyo Olympics.... Olympic Track and Field Trials in Eugene, Oregon.\nThe 28-year-old...",reuters,2021-6-19,https://www.reuters.com/article/idUSL2N2O102Z
Athletics-American Ryan Crouser breaks shot put world record,"... in the upcoming Tokyo Olympics guaranteed.  \n\""It was a weight lifted,\"" he said... on the first night of the U.S. Olympic Track and Field Trials in Eugene...",reuters,2021-6-19,https://www.reuters.com/article/idUSKCN2DV05O
"Olympics-Japan slashes stadium costs, aims to meet IOC deadline","...TOKYO, Aug 28 (Reuters) - Japan has agreed to slash the costs... for the centrepiece of the 2020 Olympics aimed to be completed by an International...",reuters,2015-8-28,https://www.reuters.com/article/idUSL4N1131UM20150828
"Japan may approve AstraZeneca, Moderna vaccines as early as May 20 -Nikkei","... of the Tokyo Olympic Games.\n(Reporting by Ritsuko Ando; Editing by Christopher Cushing)\n...TOKYO, May 7 (Reuters) - Japan's government may approve the\nuse...",reuters,2021-5-06,https://www.reuters.com/article/idUSL1N2MU00J
