news_title,news_content,news_source,news_pubtime,news_url
"WIDER IMAGE-To hold, or not to hold: Tokyo residents torn two months before Olympics","The Tokyo 2020 Olympics are only two months away, but residents are deeply divided on whether they should go ahead mid-pandemic, after the Games were already delayed by a year due to COVID-19....",Reuters,2021/5/20,https://www.reuters.com/article/olympics-2020-tokyo-portraits/-wider-image-to-hold-or-not-to-hold-tokyo-residents-torn-two-months-before-olympics-idUSL2N2N6027
REUTERS CORPORATE SURVEY: 37% OF JAPAN FIRMS WANT TOKYO OLYMPICS CANCELLED; 32% SAY IT SHOULD BE POSTPONED,"Nearly 70% of Japanese firms want the Tokyo Olympics either cancelled or postponed, a Reuters survey found, underscoring concerns that the Games will increase coronavirus infections at a time when the medical system is under heavy strain....",Reuters,2021/5/20,https://www.reuters.com/article/reuters-corporate-survey-37-of-japan-fir/reuters-corporate-survey-37-of-japan-firms-want-tokyo-olympics-cancelled-32-say-it-should-be-postponed-idUSMT1ALTL3N2N52A41
"POLL-Fretting about COVID, most Japan firms say Olympics should be cancelled or postponed","Nearly 70% of Japanese firms want the Tokyo Olympics either cancelled or postponed, a Reuters survey found, underscoring concerns that the Games will increase coronavirus infections at a time when the medical system is under heavy strain....",Reuters,2021/5/20,https://www.reuters.com/article/olympics-2020-japan-companies/poll-fretting-about-covid-most-japan-firms-say-olympics-should-be-cancelled-or-postponed-idUSL3N2N52A4
"Fretting about COVID, most Japan firms say Olympics should be cancelled or postponed: Reuters poll","Nearly 70% of Japanese firms want the Tokyo Olympics either cancelled or postponed, a Reuters survey found, underscoring concerns that the Games will increase coronavirus infections at a time when the medical system is under heavy strain....",Reuters,2021/5/20,https://www.reuters.com/article/us-olympics-2020-japan-companies-poll/fretting-about-covid-most-japan-firms-say-olympics-should-be-cancelled-or-postponed-reuters-poll-idUSKCN2D12SZ
"To hold, or not to hold: Tokyo residents torn two months before Olympics","The Tokyo 2020 Olympics are only two months away, but residents are deeply divided on whether they should go ahead mid-pandemic, after the Games were already delayed by a year due to COVID-19....",Reuters,2021/5/20,https://www.reuters.com/article/us-olympics-2020-tokyo-portraits/to-hold-or-not-to-hold-tokyo-residents-torn-two-months-before-olympics-idUSKCN2D12T3
Olympics-Most Japan firms say Games should be cancelled or postponed,"Nearly 70% of Japanese firms want the Tokyo Olympics either cancelled or postponed, a Reuters survey found, underscoring concerns that the Games will increase coronavirus infections at a time when the medical system is under heavy strain....",Reuters,2021/5/21,https://www.reuters.com/article/us-olympics-2020-japan-companies-poll/olympics-most-japan-firms-say-games-should-be-cancelled-or-postponed-idUSKCN2D12SZ
IOC SENIOR OFFICIAL COATES: CLEARER THAN EVER THAT OLYMPIC GAMES WILL BE PARTICIPANTS AND JAPANESE PUBLIC,TOKYO 2020'S HASHIMOTO: WE WILL CUT DOWN ON NUMBER OF PEOPLE WHO WILL PARTICIPATE IN OLYMPICS...,Reuters,2021/5/21,https://www.reuters.com/article/ioc-senior-official-coates-clearer-than/ioc-senior-official-coates-clearer-than-ever-that-olympic-games-will-be-participants-and-japanese-public-idUSMT1ALTT9N2N50011
IOC'S COATES: HAVE MOVED INTO DELIVERY PHASE OF OLYMPICS,TOKYO 2020'S HASHIMOTO: WE WILL CUT DOWN ON NUMBER OF PEOPLE WHO WILL PARTICIPATE IN OLYMPICS...,Reuters,2021/5/21,https://www.reuters.com/article/iocs-coates-have-moved-into-delivery-pha/iocs-coates-have-moved-into-delivery-phase-of-olympics-idUSMT1ALTT9N2N50012
IOC'S COATES: THE IOC IS ALREADY WORKING WITH TOKYO 2020 TO BRING MEDICAL PERSONNEL FROM ABROAD TO SECURE SAFE GAMES,TOKYO 2020'S HASHIMOTO: WE WILL CUT DOWN ON NUMBER OF PEOPLE WHO WILL PARTICIPATE IN OLYMPICS...,Reuters,2021/5/21,https://www.reuters.com/article/iocs-coates-the-ioc-is-already-working-w/iocs-coates-the-ioc-is-already-working-with-tokyo-2020-to-bring-medical-personnel-from-abroad-to-secure-safe-games-idUSMT1ALTT9N2N50013
TOKYO 2020 PRESIDENT HASHIMOTO: NEED MORE EFFORT TO SHOW PUBLIC HOW WE WILL ENSURE SAFETY,TOKYO 2020'S HASHIMOTO: WE WILL CUT DOWN ON NUMBER OF PEOPLE WHO WILL PARTICIPATE IN OLYMPICS...,Reuters,2021/5/21,https://www.reuters.com/article/tokyo-2020-president-hashimoto-need-more/tokyo-2020-president-hashimoto-need-more-effort-to-show-public-how-we-will-ensure-safety-idUSMT1ALTT9N2N500110
TOKYO 2020'S HASHIMOTO: WE WILL CUT DOWN ON NUMBER OF PEOPLE WHO WILL PARTICIPATE IN OLYMPICS,TOKYO 2020'S HASHIMOTO: WE WILL CUT DOWN ON NUMBER OF PEOPLE WHO WILL PARTICIPATE IN OLYMPICS...,Reuters,2021/5/21,https://www.reuters.com/article/tokyo-2020s-hashimoto-we-will-cut-down-o/tokyo-2020s-hashimoto-we-will-cut-down-on-number-of-people-who-will-participate-in-olympics-idUSMT1ALTT9N2N500111
UPDATE 3-Olympics-IOC seeks to reassure Olympics would be safe as pandemic doubts swirl,"With just nine weeks until the start of the Olympics in Tokyo, the International Olympic Committee (IOC) on Friday sought to calm fears in Japan that the Games would present an additional burden to a medical system already strained by the pandemic....",Reuters,2021/5/21,https://www.reuters.com/article/olympics-2020/update-3-olympics-ioc-seeks-to-reassure-olympics-would-be-safe-as-pandemic-doubts-swirl-idUSL2N2N80BL
"Japan's Top COVID-19 Adviser Says Olympics Needs Reconsideration, Reports Suggest","MOSCOW (Sputnik) - The Japanese government's top COVID-19 adviser, Shigeru Omi, on Friday made an urgent call on the organizers of the Tokyo Summer Olympics to consider......",Sputnik International,2021/5/21,https://sputniknews.com/asia/202105211082959602-japans-top-covid-19-adviser-says-olympics-needs-reconsideration-reports-suggest-/
"Olympics-Games will be very strange, but Tokyo ready play host safely - Brownlee",British triathlete Jonny Brownlee has had a preview of how Japan will play host at the Tokyo Olympics and he has faith the Games can go ahead safely while admitting it will be a very different experience....,Reuters,2021/5/21,https://www.reuters.com/article/us-olympics-2020-triathlon-brownlee/olympics-games-will-be-very-strange-but-tokyo-ready-play-host-safely-brownlee-idUSKCN2D226U
OLYMPICS-SoftBank's Son raises fresh doubt over Tokyo 2020,SoftBank Group Corp founder and CEO Masayoshi Son on Saturday expressed fresh doubt about Tokyo's delayed Summer Olympics going ahead during the COVID-19 pandemic....,Reuters,2021/5/22,https://www.reuters.com/article/olympics-2020-son/olympics-softbanks-son-raises-fresh-doubt-over-tokyo-2020-idUSL2N2N902N
SoftBank's Son Joins Growing Calls Opposing Tokyo Olympic Games,"(Bloomberg) -- Masayoshi Son, the billionaire founder and top executive of SoftBank Group Corp., joined growing criticism of the plan to hold the Tokyo Olympics this summer as scheduled amid the coronavirus pandemic. ""Now, more than 80% of the people ...",BloombergQuint,2021/5/22,https://www.bloombergquint.com/onweb/softbank-s-son-joins-growing-calls-opposing-tokyo-olympic-games
Taiwanese athletes secure 3 taekwondo berths at Tokyo Olympics - Focus Taiwan,"Taipei, May 22 (CNA) Three Taiwanese taekwondo athletes secured their places at the Tokyo Olympics, after wins on the opening day of the Asian Qualification Tournament in Amman, Jordan on Friday, according to the sport's governing body World Taekwondo...",Central News Agency,2021/5/22,https://focustaiwan.tw/sports/202105220013
World Athletics approves 23 Russians to compete as neutrals,"MONACO (AP) ！ World Athletics has declared 23 Russian track and field athletes eligible to compete under a neutral flag ahead of the Tokyo Olympics. With their national federation under a doping suspension, Russians must apply for individual exempti...",AP,2021/5/22,https://apnews.com/e24f741d982dae3e9fd6d5d85cb5da56
Taiwan secures 4th Olympic taekwondo berth - Focus Taiwan,"Taipei, May 22 (CNA) Taekwondo athlete Lo Chia-ling () became the fourth and final member of the Taiwanese team to secure a berth at the Tokyo Olympics Games, after beating her opponent in the Asian Qualification Tournament in Amman, Jordan, Saturday....",Central News Agency,2021/5/22,https://focustaiwan.tw/sports/202105220018
National teams wait on NBA stars for Olympic qualifier games,"MIES, Switzerland (AP) ！ With the NBA playoffs starting Saturday, national team coaches are watching and waiting to get star players back for last-minute qualification games to the Tokyo Olympics. The 11,000-athlete lineup for the Olympics will not ...",AP,2021/5/22,https://apnews.com/c904641b3098d6ef1a0ebe468ce7cdfc
Biles makes history in return to competition at US Classic,Simone Biles and her ever-expanding array of signature skills sure look ready for the Tokyo Olympics. The reigning world and Olympic champion returned to competition for the first time in more than 18 months by cruising to victory at the U.S....,AP,2021/5/23,https://apnews.com/fc50195bfb77a08d8edd1afd7a969a3d
"Coates gets backlash saying Olympics are on, no matter virus","TOKYO (AP) ！ If John Coates was trying to stir controversy, he succeeded. An International Olympic Committee vice president, Coates was asked a few days ago by a Japanese reporter at an online news conference if the Tokyo Olympics would go ahead, ev...",AP,2021/5/23,https://apnews.com/dfd91e85b3af2d97404fde45d6fab341
"New Zealand men, women beat Australia in pre-Olympic sevens","WELLINGTON, New Zealand (AP) ！ New Zealand's men's and women's rugby sevens teams both set themselves up as favorites for the Tokyo Olympics with commanding victories over Australia in weekend series....",AP,2021/5/23,https://apnews.com/892f2392b860f56473a276d437bdf1ac
Tokyo Olympics remains on schedule: Indonesia's Olympic Committee - ANTARA News,"International Olympic Committee (IOC) has confirmed to all National Olympic Committees (NOC) that the Tokyo Olympics remains to be held on schedule, on July ......",Antara News,2021/5/23,https://en.antaranews.com/news/175074/tokyo-olympics-remains-on-schedule-indonesias-olympic-committee
Swimming-Team GB in good shape for Tokyo after best ever Euro medals haul,British swimmers looked in good shape for the Tokyo Olympics after topping the medals table at the European swimming championships in Budapest on Sunday....,Reuters,2021/5/23,https://www.reuters.com/article/swimming-europe/swimming-team-gb-in-good-shape-for-tokyo-after-best-ever-euro-medals-haul-idUSL3N2NA0ET
UPDATE 1-Olympics-SoftBank CEO slams Games as Japan races to catch up on vaccinations,"Japanese tycoon Masayoshi Son warned of significant dangers around holding the Olympics in Tokyo, where the government on Monday kicked off a mass vaccination drive to catch up with other countries and ensure a ""safe and secure"" Games....",Reuters,2021/5/24,https://www.reuters.com/article/olympics-2020/update-1-olympics-softbank-ceo-slams-games-as-japan-races-to-catch-up-on-vaccinations-idUSL2N2NB00H
SoftBank CEO slams Games as Japan races to catch up on vaccinations,"Japanese tycoon Masayoshi Son warned of significant dangers around holding the Olympics in Tokyo, where the government on Monday kicked off a mass vaccination drive to catch up with other countries and ensure a ""safe and secure"" Games....",Reuters,2021/5/24,https://www.reuters.com/article/us-olympics-2020/softbank-ceo-slams-games-as-japan-races-to-catch-up-on-vaccinations-idUSKCN2D5004
Japan opens mass vaccination sites for elderly ahead of Olympics,Japan opened two mass inoculation centres on Monday as the country races to vaccinate most of its elderly population against COVID-19 before the start of the Tokyo Olympics....,Reuters,2021/5/24,https://www.reuters.com/world/asia-pacific/japan-opens-mass-vaccination-sites-elderly-ahead-olympics-2021-05-24/
UPDATE 2-Japan opens mass vaccination sites for elderly ahead of Olympics,Japan opened mass inoculation centres on Monday as it races to vaccinate most of its elderly population before the start of the Tokyo Olympics....,Reuters,2021/5/24,https://www.reuters.com/article/healthcoronavirus-japan/update-2-japan-opens-mass-vaccination-sites-for-elderly-ahead-of-olympics-idUSL2N2NB05Z
UPDATE 3-Olympics-SoftBank CEO slams Games as Japan races to catch up on vaccinations,"Japanese tycoon Masayoshi Son warned of significant dangers around holding the Olympics in Tokyo, where the government on Monday kicked off a mass vaccination drive to catch up with other countries and ensure a ""safe and secure"" Games....",Reuters,2021/5/24,https://www.reuters.com/article/olympics-2020/update-3-olympics-softbank-ceo-slams-games-as-japan-races-to-catch-up-on-vaccinations-idUSL2N2NB00H
"Olympics-India's shooters won't let the country down, says federation chief",India's shooters will have to be bang on target if the country is to achieve its goal of a double-digit medal haul at the Tokyo Olympics and the federation chief has no doubt they will be up to the task....,Reuters,2021/5/24,https://www.reuters.com/article/olympics-2020-shooting-india/olympics-indias-shooters-wont-let-the-country-down-says-federation-chief-idUSL3N2NA094
