news_title,news_content,news_source,news_pubtime,news_url
Your Monday Briefing,Russia’s hidden coronavirus toll.,New York Times,2021/4/11,https://www.nytimes.com/2021/04/11/briefing/russia-excess-deaths-china-alibaba-uganda.html?searchResultPosition=631
House Hunting in Japan: A Modern Ski Cabin in the Woods,"With the 2020 Summer Olympics on the horizon, prices are rising in Tokyo, Osaka and other major Japanese cities as fewer apartments go on the market.",New York Times,2020/2/26,https://www.nytimes.com/2020/02/26/realestate/house-hunting-in-japan-a-modern-ski-cabin-in-the-woods.html?searchResultPosition=632
"Doping Tests Are Returning, but It Might Be Too Late",The coronavirus pandemic made collecting blood and urine samples extremely difficult. It also made 2020 an ideal opportunity for those who wanted to cheat.,New York Times,2020/10/23,https://www.nytimes.com/2020/10/23/sports/olympics/covid-doping-usada-wada.html?searchResultPosition=633
"Not Yet Desperate, Japan and South Korea Plod Toward Vaccinations",The slower pace gives the East Asian countries a chance to learn from mistakes elsewhere but also poses risks as more contagious and perhaps deadlier variants of the virus emerge.,New York Times,2021/1/31,https://www.nytimes.com/2021/01/31/world/asia/japan-south-korea-vaccinations.html?searchResultPosition=634
"Ken Shimura, Comedian Whose Sketches Delighted Japan, Dies at 70","His slapstick humor, physical comedy and naïve persona made him a household name in the country for decades.",New York Times,2020/4/2,https://www.nytimes.com/2020/04/02/obituaries/ken-shimura-dead-coronavirus.html?searchResultPosition=635
Coronavirus Briefing: What Happened Today,Will the Olympics happen?,New York Times,2021/6/4,https://www.nytimes.com/2021/06/04/us/coronavirus-today-olympics.html?searchResultPosition=636
Her Antenna Is Tuned to the Quietest Voices,"Yu Miri won a National Book Award for “Tokyo Ueno Station,” a novel whose main character is the ghost of a homeless construction worker.",New York Times,2020/11/27,https://www.nytimes.com/2020/11/27/books/yu-miri-tokyo-ueno-station.html?searchResultPosition=637
"Japan approves its first Covid vaccine, opting for Pfizer-BioNTech’s.","Though infection rates are relatively low in the country, Japan is unlikely to have its full population vaccinated before the delayed 2020 Olympic Games open there this summer.",New York Times,2021/2/14,https://www.nytimes.com/2021/02/14/world/Japan-Pfizer-Covid-vaccine.html?searchResultPosition=639
Winning Indy 500s and Surfing Couches,"After winning on Sunday, the Japanese driver Takuma Sato revealed he had spent much of the year crashing at a friend’s house in Indianapolis because of the pandemic.",New York Times,2020/8/24,https://www.nytimes.com/2020/08/24/sports/autoracing/indy-500-Takuma-Sato-Dixon.html?searchResultPosition=640
Your Monday Briefing,Russia’s hidden coronavirus toll.,New York Times,2021/4/11,https://www.nytimes.com/2021/04/11/briefing/russia-excess-deaths-china-alibaba-uganda.html?searchResultPosition=641
House Hunting in Japan: A Modern Ski Cabin in the Woods,"With the 2020 Summer Olympics on the horizon, prices are rising in Tokyo, Osaka and other major Japanese cities as fewer apartments go on the market.",New York Times,2020/2/26,https://www.nytimes.com/2020/02/26/realestate/house-hunting-in-japan-a-modern-ski-cabin-in-the-woods.html?searchResultPosition=642
"Doping Tests Are Returning, but It Might Be Too Late",The coronavirus pandemic made collecting blood and urine samples extremely difficult. It also made 2020 an ideal opportunity for those who wanted to cheat.,New York Times,2020/10/23,https://www.nytimes.com/2020/10/23/sports/olympics/covid-doping-usada-wada.html?searchResultPosition=643
"Not Yet Desperate, Japan and South Korea Plod Toward Vaccinations",The slower pace gives the East Asian countries a chance to learn from mistakes elsewhere but also poses risks as more contagious and perhaps deadlier variants of the virus emerge.,New York Times,2021/1/31,https://www.nytimes.com/2021/01/31/world/asia/japan-south-korea-vaccinations.html?searchResultPosition=644
"Ken Shimura, Comedian Whose Sketches Delighted Japan, Dies at 70","His slapstick humor, physical comedy and naïve persona made him a household name in the country for decades.",New York Times,2020/4/2,https://www.nytimes.com/2020/04/02/obituaries/ken-shimura-dead-coronavirus.html?searchResultPosition=645
Coronavirus Briefing: What Happened Today,Will the Olympics happen?,New York Times,2021/6/4,https://www.nytimes.com/2021/06/04/us/coronavirus-today-olympics.html?searchResultPosition=646
Her Antenna Is Tuned to the Quietest Voices,"Yu Miri won a National Book Award for “Tokyo Ueno Station,” a novel whose main character is the ghost of a homeless construction worker.",New York Times,2020/11/27,https://www.nytimes.com/2020/11/27/books/yu-miri-tokyo-ueno-station.html?searchResultPosition=647
"Japan approves its first Covid vaccine, opting for Pfizer-BioNTech’s.","Though infection rates are relatively low in the country, Japan is unlikely to have its full population vaccinated before the delayed 2020 Olympic Games open there this summer.",New York Times,2021/2/14,https://www.nytimes.com/2021/02/14/world/Japan-Pfizer-Covid-vaccine.html?searchResultPosition=649
Winning Indy 500s and Surfing Couches,"After winning on Sunday, the Japanese driver Takuma Sato revealed he had spent much of the year crashing at a friend’s house in Indianapolis because of the pandemic.",New York Times,2020/8/24,https://www.nytimes.com/2020/08/24/sports/autoracing/indy-500-Takuma-Sato-Dixon.html?searchResultPosition=650
Your Monday Briefing,Russia’s hidden coronavirus toll.,New York Times,2021/4/11,https://www.nytimes.com/2021/04/11/briefing/russia-excess-deaths-china-alibaba-uganda.html?searchResultPosition=651
House Hunting in Japan: A Modern Ski Cabin in the Woods,"With the 2020 Summer Olympics on the horizon, prices are rising in Tokyo, Osaka and other major Japanese cities as fewer apartments go on the market.",New York Times,2020/2/26,https://www.nytimes.com/2020/02/26/realestate/house-hunting-in-japan-a-modern-ski-cabin-in-the-woods.html?searchResultPosition=652
"Doping Tests Are Returning, but It Might Be Too Late",The coronavirus pandemic made collecting blood and urine samples extremely difficult. It also made 2020 an ideal opportunity for those who wanted to cheat.,New York Times,2020/10/23,https://www.nytimes.com/2020/10/23/sports/olympics/covid-doping-usada-wada.html?searchResultPosition=653
"Not Yet Desperate, Japan and South Korea Plod Toward Vaccinations",The slower pace gives the East Asian countries a chance to learn from mistakes elsewhere but also poses risks as more contagious and perhaps deadlier variants of the virus emerge.,New York Times,2021/1/31,https://www.nytimes.com/2021/01/31/world/asia/japan-south-korea-vaccinations.html?searchResultPosition=654
"Ken Shimura, Comedian Whose Sketches Delighted Japan, Dies at 70","His slapstick humor, physical comedy and naïve persona made him a household name in the country for decades.",New York Times,2020/4/2,https://www.nytimes.com/2020/04/02/obituaries/ken-shimura-dead-coronavirus.html?searchResultPosition=655
Coronavirus Briefing: What Happened Today,Will the Olympics happen?,New York Times,2021/6/4,https://www.nytimes.com/2021/06/04/us/coronavirus-today-olympics.html?searchResultPosition=656
Her Antenna Is Tuned to the Quietest Voices,"Yu Miri won a National Book Award for “Tokyo Ueno Station,” a novel whose main character is the ghost of a homeless construction worker.",New York Times,2020/11/27,https://www.nytimes.com/2020/11/27/books/yu-miri-tokyo-ueno-station.html?searchResultPosition=657
"Japan approves its first Covid vaccine, opting for Pfizer-BioNTech’s.","Though infection rates are relatively low in the country, Japan is unlikely to have its full population vaccinated before the delayed 2020 Olympic Games open there this summer.",New York Times,2021/2/14,https://www.nytimes.com/2021/02/14/world/Japan-Pfizer-Covid-vaccine.html?searchResultPosition=659
Winning Indy 500s and Surfing Couches,"After winning on Sunday, the Japanese driver Takuma Sato revealed he had spent much of the year crashing at a friend’s house in Indianapolis because of the pandemic.",New York Times,2020/8/24,https://www.nytimes.com/2020/08/24/sports/autoracing/indy-500-Takuma-Sato-Dixon.html?searchResultPosition=660
How the Coronavirus Is Disrupting Sports Events,"A look at postponements, cancellations and adjustments made in response to growing fears about the virus.",New York Times,2020/3/11,https://www.nytimes.com/2020/03/11/sports/coronavirus-sports.html?searchResultPosition=661
"In Graying Japan, Many Are Vulnerable but Few Are Being Tested","The coronavirus is particularly dangerous to older people, but the Japanese authorities have maintained strict constraints on testing for it.",New York Times,2020/2/29,https://www.nytimes.com/2020/02/29/world/asia/japan-elderly-coronavirus.html?searchResultPosition=662
Doping Ruling Knocks Russia off Gold Medal Perch,A new doping ruling seems likely to drop Russia into second place for gold medals in the 2014 Olympics in Sochi. Medal counts have long been a point of national pride.,New York Times,2020/2/15,https://www.nytimes.com/2020/02/15/world/europe/russia-doping-sochi-medals.html?searchResultPosition=663
Biden and Suga Agree U.S. and Japan Will Work Together on 5G,"The subtext of the meeting was responding to China’s influence and its aggressive actions in the Indo-Pacific and beyond, and Prime Minister Yoshihide Suga resisted being drawn into a rivalry.",New York Times,2021/4/16,https://www.nytimes.com/2021/04/16/us/politics/biden-5g-japan.html?searchResultPosition=664
How Much Watching Time Do You Have This Weekend?,"Looking for something to watch? Our TV critic recommends a British assassin comedy, a Disney documentary and a heap of Olympics movies.",New York Times,2020/8/6,https://www.nytimes.com/2020/08/06/arts/television/hitmen-peacock-howard-ashman-disney.html?searchResultPosition=665
U.S. Charges Russian Intelligence Officers in Major Cyberattacks,"Prosecutors said the suspects hacked elections in France, the electricity grid in Ukraine and the 2018 Winter Olympics in Pyeongchang, South Korea.",New York Times,2020/10/19,https://www.nytimes.com/2020/10/19/us/politics/russian-intelligence-cyberattacks.html?searchResultPosition=666
The World’s Fastest Family,"There is a blessing and a curse to being the child of Olympic gold medalists. Cameron Burrell has world-beating speed in the family, but will that be enough?",New York Times,2020/10/5,https://www.nytimes.com/2020/10/05/sports/track-olympics-postponed-burrell.html?searchResultPosition=667
A Top Equestrian Paralyzed in an Accident Sees Hope in a Coming Treatment,"Kevin Babington was a go-to coach in the sport of show jumping, but an accident at a prime event left him paralyzed from the chest down and threatened his livelihood.",New York Times,2021/1/1,https://www.nytimes.com/2021/01/01/sports/olympics/kevin-babington-accident-showjumping.html?searchResultPosition=668
"Ready or Not, Hideki Matsuyama Is Now a National Hero in Japan","By winning the Masters, the publicity-shy golfer will face a news media spotlight that trails every move of Japanese athletes abroad.",New York Times,2021/4/12,https://www.nytimes.com/2021/04/12/sports/golf/japan-hideki-matsuyama-masters.html?searchResultPosition=669
